text,x,y,width,paragraph_height,para_line_count,Avg_line_height,file_name
"A. While having some life insurance provided by your employer is a great benefit, chances are it may not be enough to adequately provide for your family now and years from now. Additional life insurance can help give your family greater financial security.",162,401.4970093,419.4500122,36.54998779,3,12.18332926,Sample documents\vbf-pebb-metlife-employee-faqs-2021
It’s important to review  Q. How much life insurance do I need?,26.89999962,438.0469971,564.5,22.5,1,22.5,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"your life insurance   A. You should keep in mind that insurance needs change as your life changes — for example, getting",26.89999962,460.5469971,564.5,11.70001221,1,11.70001221,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"needs periodically to  married, starting a family, or purchasing a home. Many people are surprised to learn that they don’t have ensure that your family   enough life insurance to cover the many expenses their loved ones may face. We’ve made it very simple to",26.89999962,472.2470093,546.5499878,23.70001221,2,11.8500061,Sample documents\vbf-pebb-metlife-employee-faqs-2021
is protected.  determine the amount of coverage you need now: Go to www.metlife.com/wshca and click on the easy-to-use,26.89999962,495.946991,564.5,12.45001221,1,12.45001221,Sample documents\vbf-pebb-metlife-employee-faqs-2021
life insurance calculator to find your answer in minutes.,162,508.3970032,429.4000244,9.774017334,1,9.774017334,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Q. How much does a MetLife insurance plan cost?,162,518.1710205,429.4000244,20.29901123,1,20.29901123,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"A. It may be less expensive than you think. MetLife has designed these group life insurance plans to  be an economical way for you to help provide for your family. You’ll enjoy competitive group rates, with a wide range of coverage options to choose from. Exact rates can be found in the enrollment materials provided",162,538.4699707,413.4000244,36.55004883,3,12.18334961,Sample documents\vbf-pebb-metlife-employee-faqs-2021
by your employer.,162,575.0200195,429.4000244,11.77398682,1,11.77398682,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Q. How do I pay for my coverage?,162,586.7940063,429.4000244,20.29901123,1,20.29901123,Sample documents\vbf-pebb-metlife-employee-faqs-2021
A. State agency and higher-education employees: Premiums will be paid through payroll deductions.  All other employees: Premiums for Supplemental life insurance and Supplemental AD&D insurance will be paid to MetLife through direct billing.,162,607.0930176,407.9000244,36.54998779,3,12.18332926,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Q. How are claims paid?,162,643.6430054,429.4000244,20.29901123,1,20.29901123,Sample documents\vbf-pebb-metlife-employee-faqs-2021
A. Proceeds are paid to your beneficiary through a tax-free death benefit.,162,663.9420166,429.4000244,13.82397461,1,13.82397461,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Q. What other benefits are included?,162,677.7659912,429.4000244,19.74902344,1,19.74902344,Sample documents\vbf-pebb-metlife-employee-faqs-2021
A. This plan also includes access to services through MetLife AdvantagesSM that help  you navigate what life may bring — at no additonal cost to you.,162,697.5150146,359.4000244,25.39996338,2,12.69998169,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Will Preparation Services1  Offers in-person will preparation for you and your spouse/state-registered domestic partner at no additional cost when you use a MetLife Legal Plans attorney.,18.70000076,49.19900131,540.7000122,86.20098877,3,28.73366292,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"WillsCenter.com2 Helps to ensure your final wishes are clear.  Prepare or update a will, living will or power of attorney, online through the willscenter.com services.",162,135.3999939,423.5499878,30.20001221,2,15.1000061,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"Estate Resolution Services1  With this service, executors or adminstrators may receive in-person legal assistance with probating your and your spouse’s/state-registered domestic partner’s estates. Beneficiaries can also consult an attorney for general questions about the probate process.",162,165.6000061,414.4500122,42,3,14,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Have other  Portability3  Provides an opportunity to continue your group term life insurance coverage with MetLife if your questions?   coverage terminates due to a qualifying event.,44.90000153,207.6000061,537.4000244,31.94999695,2,15.97499847,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Please call,44.90000153,239.5500031,546.5,12.79899597,1,12.79899597,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"MetLife directly at   Grief Counseling4  Available with basic term life insurance, provides the insured and dependents in-person or 1 866-548-7139  telephone sessions with a grief counselor.",44.90000153,252.348999,540,23.04800415,2,11.52400208,Sample documents\vbf-pebb-metlife-employee-faqs-2021
and talk with a  Funeral Assistance4  Work with compassionate counselors that assist you with customizing funeral benefits consultant.  arrangements to honor a loved one’s life with personalized one-on-one service.,44.90000153,275.3970032,504.8000183,26.29998779,2,13.1499939,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Accelerated Benefit Option5  Provides early access to funds in the event of a terminal illness.,162,301.696991,429.4000244,18.5,1,18.5,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"Travel Assistance6  Traveling with peace of mind.  Access to medical, travel, and concierge services - 24 hours a day, 365 days a year when traveling internationally or domestically.",162,320.196991,409.2000122,29.6499939,2,14.82499695,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"Digital Storage7 (MetLife Infinity) Creating and sharing a digital legacy is easy with MetLife Infinity®. Use a digital application to store important documents securely such as deeds, wills, and personal photos and videos",162,349.8469849,403.75,42,3,14,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Beneficiary Claim Assistance8 (Delivering the Promise) Making the claims process easy. Your beneficiaries get guidance from experts as they work through their options and financial needs with our Delivering The Promise services.,162,391.8469849,424.8499756,42,3,14,Sample documents\vbf-pebb-metlife-employee-faqs-2021
Life Settlement Account9 (Total Control Account [TCA]) Reducing the pressure of immediate financial decisions.  Your beneficiaries can take their time to make the right decision with the flexible settlement option that gives full access to policy funds while earning a guaranteed minimum interest rate.,162,433.8469849,418.4000244,83.15002441,3,27.7166748,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"1. Will Preparation Services and Estate Resolution Services are offered by MetLife Legal Plans, Inc., Cleveland, Ohio. In certain states, Will Preparation Services and Estate Resolution Services are provided through insurance coverage underwritten by Metropolitan Property and Casualty Insurance Company and its affiliates, Warwick, RI. In some states, Will Preparation and Estate Resolution Services are subject to regulatory approval and are not currently available. These services are provided at no cost to those who purchase Supplemental Life Insurance only.",35.90000153,516.9970093,529,19.04998779,3,6.349995931,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"2. WillsCenter.com is a document service provided by SmartLegalForms, Inc., an affiliate of Epoq Group, Ltd. SmartLegalForms, Inc. and is not affiliated with MetLife. The WillsCenter.com service is separate and apart from any insurance or service provided by MetLife. The WillsCenter.com service does not provide access to an attorney, does not provide legal advice, and may not be suitable for your specific needs. Please consult with your financial, legal, and tax advisors for advice with respect to such matters. WillsCenter.com is available to anyone regardless of affiliation with MetLife.",35.90000153,536.0469971,531,23.5,3,7.833333333,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"3. To take advantage of this benefit, coverage of at least $10,000 must be elected. Increases, decreases, minimum and maximum coverage amounts are subject to state availability. Please contact your plan administrator or refer to your certificate for specific details.",35.90000153,559.5469971,519.3499756,17.19799805,2,8.598999023,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"4. Grief Counseling and Funeral Assistance services are provided through an agreement with LifeWorks. US Inc. LifeWorks is not an affiliate of MetLife, and the services LifeWorks provides are separate and apart from the insurance provided by MetLife. LifeWorks has a nationwide network of over 30,000 counselors. Counselors have master’s or doctoral degrees and are licensed professionals. The Grief Counseling program does not provide support for issues such as: domestic issues, parenting issues, or marital/relationship issues (other than a finalized divorce). For such issues, members should inquire with their human resources department about available company resources. This program is available to insureds, their dependents and beneficiaries who have received a serious medical diagnosis or suffered a loss. Events that may result in a loss are not covered under this program unless and until such loss has occurred.",35.90000153,576.7449951,532.5,36.25,5,7.25,Sample documents\vbf-pebb-metlife-employee-faqs-2021
"5. The Accelerated Benefits Option (ABO) is subject to state availability and regulation.  The ABO benefits are intended to qualify for favorable federal income tax treatment, in which case the benefits will not be subject to federal taxation. This information was written as a supplement to the marketing of life insurance products. Tax laws relating to accelerated benefits are complex and limitations may apply. You are advised to consult with and rely on an independent tax advisor about your own particular circumstances. Receipt of ABO benefits may affect your eligibility, or that of your spouse/state-registered domestic partner oryour family, for public assistance programs such as medical assistance (Medicaid), Temporary Assistance to Needy Families (TANF), Supplementary Social Security Income (SSI) and drug assistance programs. You are advised to consult with social service agencies concerning the effect that receipt of accelerated benefits will have on public assistance eligibility for you, your spouse/state-registered domestic partner or your family.",35.90000153,612.9949951,527,42.54998779,6,7.091664632,Sample documents\vbf-pebb-metlife-employee-faqs-2021
